review_id,customer_id,restaurant_id,rating,review_text,review_date
2936,262,2,3.9,Nice packaging,2025-08-21
2937,314,24,3.1,Good taste,2025-11-11
2938,73,19,4.3,Food was okay,2025-09-03
2939,75,28,3.8,Good taste,2026-03-04
2940,294,23,3.8,Nice packaging,2025-07-30
2941,434,18,3.6,Amazing experience,2025-12-04
2942,497,2,4.0,Good taste,2025-10-08
2943,411,13,3.3,Will order again,2025-08-08
2944,291,16,4.2,Fast delivery,2025-08-08
2945,106,8,3.7,Good taste,2025-08-09
2946,87,5,3.4,Worth the money,2026-05-10
2947,360,19,4.2,Amazing experience,2025-09-06
2948,168,19,4.3,Nice packaging,2026-06-30
2949,27,13,3.6,Excellent food,2025-08-27
2950,176,18,4.7,Worth the money,2025-10-27
2951,485,30,3.7,Will order again,2025-10-23
2952,302,27,4.3,Good taste,2026-05-19
2953,469,11,4.3,Loved it,2026-01-21
2954,434,17,4.3,Amazing experience,2026-01-15
2955,358,22,4.4,Will order again,2026-06-11
2956,122,22,3.3,Worth the money,2025-09-19
2957,193,6,4.9,Will order again,2025-11-06
2958,456,2,3.8,Loved it,2026-03-25
2959,361,7,4.2,Will order again,2025-12-24
2960,387,25,3.1,Good taste,2025-09-09
2961,8,6,3.1,Food was okay,2025-11-13
2962,403,17,4.0,Highly recommended,2026-06-04
2963,105,18,3.1,Loved it,2026-05-18
2964,132,7,3.3,Food was okay,2025-09-12
2965,469,3,3.7,Fast delivery,2026-05-04
2966,172,10,4.7,Nice packaging,2025-12-07
2967,185,9,3.6,Highly recommended,2025-08-16
2968,475,23,4.2,Highly recommended,2025-08-19
2969,352,8,3.7,Nice packaging,2026-01-23
2970,313,22,4.9,Good taste,2025-07-25
2971,127,22,4.0,Amazing experience,2026-05-14
2972,34,5,4.8,Loved it,2025-12-03
2973,459,13,3.7,Fast delivery,2026-03-04
2974,384,19,4.2,Worth the money,2026-06-30
2975,380,8,4.0,Fast delivery,2026-03-16
2976,322,27,4.1,Good taste,2025-12-20
2977,18,1,3.8,Loved it,2026-07-08
2978,490,5,3.8,Will order again,2026-01-12
2979,410,19,3.9,Will order again,2026-04-25
2980,485,30,3.3,Amazing experience,2026-05-15
2981,284,3,4.9,Food was okay,2025-08-15
2982,386,23,3.2,Nice packaging,2025-11-23
2983,463,25,4.3,Fast delivery,2026-03-31
2984,408,13,4.4,Nice packaging,2025-07-28
2985,272,8,4.3,Excellent food,2026-03-15
2986,389,14,4.8,Amazing experience,2026-04-01
2987,274,28,4.1,Highly recommended,2026-03-13
2988,107,18,4.7,Nice packaging,2025-10-27
2989,317,21,4.6,Good taste,2025-09-27
2990,217,28,4.3,Fast delivery,2025-11-27
2991,387,7,4.5,Will order again,2026-01-15
2992,335,27,3.9,Food was okay,2026-05-07
2993,235,21,4.7,Loved it,2026-04-16
2994,158,16,4.4,Good taste,2025-10-20
2995,17,22,4.8,Highly recommended,2025-12-24
2996,10,5,4.7,Will order again,2025-09-23
2997,358,17,4.3,Excellent food,2026-01-12
2998,100,25,4.6,Excellent food,2025-11-16
2999,396,22,4.4,Nice packaging,2026-05-26
3000,46,4,4.7,Will order again,2025-08-26
