Order_id,customer_id,restaurant_id,Order_Date
5989,168,16,2025-11-10
5990,60,13,2026-03-25
5991,146,15,2025-10-04
5992,308,24,2026-06-08
5993,160,22,2025-12-18
5994,500,27,2025-11-20
5995,228,8,2026-03-18
5996,284,14,2025-12-03
5997,149,28,2026-02-11
5998,220,7,2026-07-04
5999,439,3,2026-03-19
6000,459,27,2026-03-20
