delivery_id,order_id,partner_id,delivery_status,delivery_time
4632,5632,41,Delivered,49
4633,5633,65,Cancelled,40
4634,5634,33,Cancelled,54
4635,5635,74,Delivered,27
4636,5636,86,Assigned,43
4637,5637,36,Delivered,27
4638,5638,78,Delivered,49
4639,5639,6,Delivered,29
4640,5640,70,Delivered,50
4641,5641,57,Delivered,20
4642,5642,82,Delivered,34
4643,5643,33,Delivered,60
4644,5644,29,Picked Up,58
4645,5645,99,Delivered,29
4646,5646,49,Cancelled,56
4647,5647,83,Delivered,54
4648,5648,8,Assigned,36
4649,5649,57,Delivered,29
4650,5650,100,Picked Up,44
4651,5651,78,Delivered,43
4652,5652,51,Cancelled,28
4653,5653,14,Assigned,60
4654,5654,28,Picked Up,31
4655,5655,24,Picked Up,51
4656,5656,3,Delivered,25
4657,5657,37,Assigned,25
4658,5658,83,Delivered,49
4659,5659,44,Delivered,27
4660,5660,38,Delivered,57
4661,5661,11,Delivered,19
4662,5662,21,Delivered,42
4663,5663,63,Delivered,15
4664,5664,67,Assigned,41
4665,5665,6,Delivered,16
4666,5666,49,Delivered,35
4667,5667,65,Assigned,43
4668,5668,65,Picked Up,25
4669,5669,91,Delivered,23
4670,5670,95,Delivered,41
4671,5671,47,Assigned,23
4672,5672,97,Assigned,28
4673,5673,72,Cancelled,36
4674,5674,33,Picked Up,55
4675,5675,6,Picked Up,57
4676,5676,39,Picked Up,33
4677,5677,81,Delivered,16
4678,5678,89,Delivered,51
4679,5679,71,Delivered,27
4680,5680,68,Delivered,31
4681,5681,49,Delivered,53
4682,5682,97,Delivered,48
4683,5683,16,Delivered,33
4684,5684,78,Assigned,40
4685,5685,6,Delivered,53
4686,5686,92,Delivered,36
4687,5687,29,Delivered,58
4688,5688,72,Picked Up,29
4689,5689,10,Delivered,57
4690,5690,26,Delivered,45
4691,5691,3,Delivered,53
4692,5692,14,Assigned,17
4693,5693,38,Picked Up,48
4694,5694,90,Delivered,48
4695,5695,55,Delivered,19
4696,5696,46,Delivered,47
4697,5697,91,Cancelled,55
4698,5698,29,Delivered,32
4699,5699,41,Delivered,26
4700,5700,78,Assigned,24
4701,5701,78,Picked Up,31
4702,5702,45,Delivered,20
4703,5703,66,Delivered,27
4704,5704,100,Delivered,50
4705,5705,67,Delivered,34
4706,5706,84,Delivered,60
4707,5707,40,Delivered,37
4708,5708,4,Delivered,34
4709,5709,29,Assigned,23
4710,5710,6,Cancelled,27
4711,5711,77,Delivered,58
4712,5712,8,Picked Up,60
4713,5713,8,Delivered,47
4714,5714,55,Delivered,43
4715,5715,43,Delivered,15
4716,5716,5,Cancelled,35
4717,5717,25,Picked Up,35
4718,5718,62,Cancelled,55
4719,5719,81,Cancelled,39
4720,5720,92,Delivered,56
4721,5721,29,Delivered,43
4722,5722,27,Delivered,39
4723,5723,9,Delivered,26
4724,5724,33,Delivered,32
4725,5725,11,Delivered,20
4726,5726,56,Picked Up,29
4727,5727,20,Assigned,35
4728,5728,56,Delivered,60
4729,5729,9,Picked Up,32
4730,5730,66,Cancelled,59
4731,5731,21,Picked Up,31
4732,5732,84,Delivered,41
4733,5733,39,Assigned,36
4734,5734,10,Delivered,48
4735,5735,21,Picked Up,43
4736,5736,88,Delivered,46
4737,5737,61,Delivered,18
4738,5738,98,Delivered,19
4739,5739,34,Cancelled,40
4740,5740,4,Delivered,46
4741,5741,86,Delivered,20
4742,5742,77,Delivered,34
4743,5743,4,Picked Up,18
4744,5744,8,Cancelled,52
4745,5745,20,Delivered,41
4746,5746,87,Assigned,27
4747,5747,87,Delivered,53
4748,5748,84,Delivered,23
4749,5749,58,Assigned,30
4750,5750,81,Cancelled,50
4751,5751,61,Delivered,45
4752,5752,49,Delivered,31
4753,5753,1,Delivered,29
4754,5754,39,Delivered,22
4755,5755,37,Delivered,22
4756,5756,25,Delivered,32
4757,5757,85,Delivered,23
4758,5758,69,Picked Up,25
4759,5759,54,Cancelled,37
4760,5760,83,Cancelled,42
4761,5761,44,Delivered,51
4762,5762,29,Picked Up,39
4763,5763,62,Delivered,39
4764,5764,23,Delivered,38
4765,5765,98,Delivered,36
4766,5766,87,Cancelled,31
4767,5767,2,Delivered,34
4768,5768,75,Picked Up,47
4769,5769,97,Assigned,30
4770,5770,78,Delivered,38
4771,5771,80,Delivered,36
4772,5772,31,Delivered,57
4773,5773,39,Picked Up,25
4774,5774,24,Picked Up,18
4775,5775,75,Delivered,43
4776,5776,5,Delivered,31
4777,5777,34,Delivered,40
4778,5778,46,Assigned,60
4779,5779,90,Delivered,54
4780,5780,85,Cancelled,60
4781,5781,2,Delivered,50
4782,5782,94,Picked Up,44
4783,5783,50,Cancelled,59
4784,5784,78,Delivered,43
4785,5785,8,Delivered,30
4786,5786,66,Assigned,36
4787,5787,93,Delivered,48
4788,5788,58,Delivered,37
4789,5789,99,Picked Up,48
4790,5790,30,Delivered,56
4791,5791,84,Cancelled,32
4792,5792,29,Delivered,23
4793,5793,75,Assigned,59
4794,5794,85,Delivered,60
4795,5795,31,Assigned,35
4796,5796,40,Delivered,26
4797,5797,36,Delivered,24
4798,5798,79,Cancelled,31
4799,5799,69,Cancelled,15
4800,5800,39,Picked Up,42
4801,5801,66,Assigned,39
4802,5802,90,Picked Up,55
4803,5803,80,Picked Up,50
4804,5804,82,Assigned,17
4805,5805,70,Picked Up,43
4806,5806,52,Delivered,31
4807,5807,85,Delivered,46
4808,5808,22,Delivered,43
4809,5809,60,Delivered,22
4810,5810,45,Delivered,50
4811,5811,59,Delivered,45
4812,5812,69,Delivered,36
4813,5813,53,Delivered,40
4814,5814,21,Delivered,46
4815,5815,28,Delivered,45
4816,5816,11,Delivered,48
4817,5817,93,Delivered,27
4818,5818,9,Delivered,16
4819,5819,90,Picked Up,28
4820,5820,10,Assigned,59
4821,5821,16,Delivered,42
4822,5822,54,Cancelled,60
4823,5823,16,Delivered,25
4824,5824,40,Picked Up,58
4825,5825,85,Delivered,54
4826,5826,93,Assigned,48
4827,5827,93,Assigned,56
4828,5828,94,Delivered,45
4829,5829,51,Delivered,19
4830,5830,65,Delivered,26
4831,5831,40,Delivered,51
4832,5832,81,Picked Up,26
4833,5833,17,Delivered,46
4834,5834,52,Picked Up,50
4835,5835,55,Delivered,17
4836,5836,88,Delivered,21
4837,5837,51,Cancelled,43
4838,5838,12,Picked Up,32
4839,5839,67,Picked Up,51
4840,5840,46,Delivered,54
4841,5841,19,Delivered,44
4842,5842,69,Delivered,59
4843,5843,23,Delivered,35
4844,5844,20,Assigned,47
4845,5845,8,Delivered,54
4846,5846,25,Delivered,19
4847,5847,29,Cancelled,43
4848,5848,31,Delivered,36
4849,5849,35,Delivered,33
4850,5850,62,Cancelled,21
4851,5851,9,Delivered,35
4852,5852,67,Delivered,26
4853,5853,9,Assigned,22
4854,5854,73,Delivered,20
4855,5855,57,Delivered,53
4856,5856,1,Delivered,16
4857,5857,56,Delivered,45
4858,5858,84,Delivered,57
4859,5859,78,Delivered,22
4860,5860,27,Delivered,40
4861,5861,39,Delivered,30
4862,5862,71,Delivered,27
4863,5863,52,Delivered,25
4864,5864,45,Delivered,15
4865,5865,29,Delivered,30
4866,5866,32,Picked Up,26
4867,5867,94,Delivered,17
4868,5868,13,Delivered,36
4869,5869,39,Picked Up,40
4870,5870,58,Delivered,53
4871,5871,9,Delivered,52
4872,5872,76,Picked Up,53
4873,5873,46,Cancelled,51
4874,5874,98,Cancelled,43
4875,5875,61,Delivered,29
4876,5876,13,Picked Up,45
4877,5877,1,Delivered,42
4878,5878,69,Picked Up,23
4879,5879,48,Assigned,27
4880,5880,24,Delivered,19
4881,5881,35,Cancelled,28
4882,5882,43,Delivered,38
4883,5883,50,Cancelled,27
4884,5884,51,Cancelled,45
4885,5885,79,Assigned,47
4886,5886,88,Cancelled,29
4887,5887,56,Assigned,42
4888,5888,31,Delivered,55
4889,5889,39,Picked Up,34
4890,5890,93,Delivered,52
4891,5891,65,Delivered,16
4892,5892,85,Delivered,27
4893,5893,97,Delivered,41
4894,5894,58,Cancelled,27
4895,5895,73,Delivered,55
4896,5896,4,Delivered,60
4897,5897,3,Delivered,23
4898,5898,75,Delivered,24
4899,5899,79,Assigned,23
4900,5900,97,Delivered,20
4901,5901,79,Cancelled,26
4902,5902,35,Delivered,31
4903,5903,28,Picked Up,55
4904,5904,44,Delivered,42
4905,5905,78,Picked Up,45
4906,5906,70,Delivered,18
4907,5907,74,Assigned,28
4908,5908,65,Delivered,23
4909,5909,16,Delivered,23
4910,5910,3,Delivered,47
4911,5911,20,Picked Up,52
4912,5912,79,Assigned,27
4913,5913,76,Cancelled,53
4914,5914,6,Delivered,38
4915,5915,1,Cancelled,57
4916,5916,100,Picked Up,38
4917,5917,80,Delivered,34
4918,5918,63,Delivered,20
4919,5919,56,Assigned,18
4920,5920,93,Picked Up,39
4921,5921,66,Delivered,30
4922,5922,5,Delivered,16
4923,5923,1,Cancelled,35
4924,5924,88,Picked Up,32
4925,5925,54,Assigned,16
4926,5926,11,Cancelled,59
4927,5927,99,Delivered,22
4928,5928,36,Delivered,30
4929,5929,54,Delivered,37
4930,5930,64,Delivered,27
4931,5931,24,Delivered,21
4932,5932,16,Delivered,32
4933,5933,74,Delivered,54
4934,5934,81,Picked Up,56
4935,5935,83,Assigned,23
4936,5936,74,Delivered,58
4937,5937,61,Assigned,21
4938,5938,77,Delivered,54
4939,5939,85,Delivered,53
4940,5940,9,Delivered,39
4941,5941,38,Delivered,46
4942,5942,83,Delivered,35
4943,5943,90,Assigned,23
4944,5944,3,Cancelled,38
4945,5945,74,Delivered,49
4946,5946,82,Delivered,40
4947,5947,4,Assigned,16
4948,5948,10,Delivered,48
4949,5949,2,Delivered,20
4950,5950,44,Cancelled,57
4951,5951,28,Picked Up,41
4952,5952,3,Assigned,39
4953,5953,38,Delivered,53
4954,5954,39,Delivered,55
4955,5955,26,Picked Up,32
4956,5956,78,Delivered,28
4957,5957,17,Delivered,15
4958,5958,75,Delivered,17
4959,5959,15,Delivered,27
4960,5960,43,Delivered,55
4961,5961,4,Delivered,29
4962,5962,23,Cancelled,37
4963,5963,56,Picked Up,26
4964,5964,40,Picked Up,50
4965,5965,70,Picked Up,50
4966,5966,83,Picked Up,49
4967,5967,3,Cancelled,34
4968,5968,77,Delivered,17
4969,5969,34,Delivered,32
4970,5970,71,Picked Up,36
4971,5971,42,Delivered,21
4972,5972,88,Delivered,51
4973,5973,94,Delivered,25
4974,5974,92,Delivered,17
4975,5975,43,Cancelled,55
4976,5976,58,Cancelled,58
4977,5977,38,Delivered,20
4978,5978,82,Assigned,28
4979,5979,48,Delivered,51
4980,5980,13,Picked Up,15
4981,5981,31,Assigned,56
4982,5982,100,Assigned,19
4983,5983,89,Delivered,40
4984,5984,64,Delivered,58
4985,5985,4,Assigned,58
4986,5986,47,Delivered,19
4987,5987,65,Cancelled,36
4988,5988,87,Assigned,39
4989,5989,68,Picked Up,17
4990,5990,34,Picked Up,27
4991,5991,78,Delivered,24
4992,5992,76,Delivered,17
4993,5993,66,Picked Up,57
4994,5994,68,Assigned,24
4995,5995,42,Cancelled,49
4996,5996,82,Delivered,45
4997,5997,66,Cancelled,27
4998,5998,78,Picked Up,49
4999,5999,6,Delivered,45
5000,6000,4,Delivered,43
